vertex,score
2951,1.0681848489869283E-4
2952,2.7002120542627084E-4
2953,2.589967406590579E-4
2954,2.2412982932210821E-4
2955,1.8640143974543163E-4
2956,9.982150938755871E-5
2957,1.5805726739394113E-4
2958,2.2304394572753797E-4
2959,1.9595018089361575E-4
2960,1.081646400653592E-4
2961,9.789521913813629E-5
2962,3.4507816027660467E-4
2963,4.253008662124561E-4
2964,2.2226938515932212E-4
2965,2.1611175259904136E-4
2966,2.73473289725987E-4
2967,1.363181226891221E-4
2968,6.299066945520225E-4
2969,1.9622135991731373E-4
2970,2.0950591781318236E-4
2971,1.5617517004173193E-4
2972,3.2357911503623905E-4
2973,1.95616595206674E-4
2974,2.0931647351824862E-4
2975,1.9936749151830576E-4
2976,3.1834509104801287E-4
2977,2.0252642473112372E-4
2978,2.521479405216366E-4
2979,2.6485237340368E-4
2980,2.603528465681148E-4
2981,2.2690693601366536E-4
2982,2.1805804139959543E-4
2983,1.173646532709412E-4
2984,1.8154741152123728E-4
2985,1.9449473297169758E-4
2986,2.746017899180597E-4
2987,2.7408083132230673E-4
2988,1.694307025555362E-4
2989,2.3921511617884815E-4
2990,3.372739887242413E-4
2991,1.7329866809292013E-4
2992,1.9788813659365437E-4
2993,2.1766912895092137E-4
2994,4.100086123984533E-4
2995,3.9566016510491486E-4
2996,6.529607796506112E-4
2997,4.4058452429382515E-4
2998,3.827364107141715E-4
2999,2.1762100710825537E-4
3000,2.1208245586770832E-4
3001,1.9657972384742623E-4
3002,1.305330167682628E-4
3003,1.3336048643784477E-4
3004,2.3897240354400854E-4
3005,1.0680139021074609E-4
3006,3.675311993892802E-4
3007,2.824913257478459E-4
3008,2.0500781576189553E-4
3009,6.38035701325164E-4
3010,1.4750433089215403E-4
3011,4.3328099844832264E-4
3012,9.2094752069143E-5
3013,8.719194332921915E-5
3014,2.477235248829601E-4
3015,2.368205507521572E-4
3016,1.7101232040164142E-4
3017,7.366885496523197E-5
3018,1.2325105377498357E-4
3019,2.0209134104561102E-4
3020,2.351108405307494E-4
3021,4.961034809254158E-4
3022,4.2456157518683165E-4
3023,1.976863776841025E-4
3024,4.4441048777023334E-4
3025,3.7334454848999546E-4
3026,1.47749405371797E-4
3027,2.3789580133730967E-4
3028,2.304933769087785E-4
3029,8.921521960393738E-5
3030,2.2826104684905318E-4
3031,1.84450572234931E-4
3032,1.9168136413539905E-4
3033,1.3729483585277387E-4
3034,1.534089333772839E-4
3035,5.045569785159489E-4
3036,2.0125930292061596E-4
3037,2.886084206567319E-4
3038,1.7393455253841996E-4
3039,3.0665666933594934E-4
3040,3.118723196196792E-4
3041,2.1072666854228327E-4
3042,1.0327303816383971E-4
3043,3.251887087985418E-4
3044,1.554235185315118E-4
3045,2.339362304017384E-4
3046,3.32488154024556E-4
3047,2.5374786995560644E-4
3048,3.0208203164165746E-4
3049,2.665512227904107E-4
3050,2.169501007651944E-4
3051,1.6696222212854596E-4
3052,2.4243830803735939E-4
3053,2.3103127827691277E-4
3054,3.615068240776129E-4
3055,4.797674711117176E-4
3056,3.5664477360583297E-4
3057,3.220600413204697E-4
3058,1.18783576522229E-4
3059,2.0531032323455685E-4
3060,1.3659352307289176E-4
3061,7.390044303480094E-4
3062,4.71988113980294E-4
3063,2.2720113424184535E-4
3064,1.2174888984203473E-4
3065,2.110921021891839E-4
3066,2.5440186757917513E-4
3067,1.9135044105482088E-4
3068,3.2681393841989465E-4
3069,1.7665024558399735E-4
3070,1.3580070725723E-4
3071,1.9975634578163183E-4
3072,2.870022195654236E-4
3073,3.238135133707958E-4
3074,9.838118491635913E-5
3075,3.755861419441143E-4
3076,3.176263682324439E-4
3077,3.48034468711834E-4
3078,3.7500000000000003E-5
3079,1.5780595991833363E-4
3080,1.9406035186407956E-4
3081,3.167849116945025E-4
3082,1.4225410237685262E-4
3083,1.2409594857701225E-4
3084,2.2441725098971683E-4
3085,2.568071451556652E-4
3086,2.651215263100985E-4
3087,2.344255063979216E-4
3088,1.1153680744363428E-4
3089,3.6889886832401853E-4
3090,6.086937329409101E-4
3091,7.705017088396638E-5
3092,1.465023221143267E-4
3093,3.731036760098027E-4
3094,1.6279995819465934E-4
3095,3.874835322093166E-4
3096,1.8247848392236813E-4
3097,3.873580475512044E-4
3098,1.1543170309703373E-4
3099,2.021090033376216E-4
3100,2.2815865803072491E-4
3101,2.1095357974856084E-4
3102,1.2748841362419553E-4
3103,3.3584382035676587E-4
3104,3.8257002847912394E-4
3105,2.889726275335263E-4
3106,2.7157660775213534E-4
3107,2.532980637989312E-4
3108,3.6197827697547033E-4
3109,1.6764905358947592E-4
3110,1.7772788057217754E-4
3111,2.6436153029679005E-4
3112,2.4562739083371706E-4
3113,1.121172353817002E-4
3114,7.066759908747755E-5
3115,1.5717326335262327E-4
3116,2.2406578139138412E-4
3117,2.1224981658529008E-4
3118,2.0334774010530722E-4
3119,5.215784375782108E-4
3120,3.232262633156592E-4
3121,3.0863726037028426E-4
3122,3.070956583821282E-4
3123,2.9517819433851056E-4
3124,4.806683839939844E-4
3125,1.4451194809510985E-4
3126,3.6415671098032927E-4
3127,2.9544052108168643E-4
3128,2.648635866666115E-4
3129,6.619938703438742E-4
3130,1.3352965876467195E-4
3131,1.893950483397958E-4
3132,4.0312102511369784E-4
3133,4.112872239145643E-4
3134,2.114886317508009E-4
3135,7.671198868933043E-5
3136,1.137702816648463E-4
3137,1.1100849183760088E-4
3138,2.2640433753456278E-4
3139,2.0156923141925748E-4
3140,3.000695530458815E-4
3141,2.3262023585605794E-4
3142,7.805494987644538E-5
3143,2.863196863698043E-4
3144,2.348173990114574E-4
3145,2.220863053432646E-4
3146,4.170774568609385E-4
3147,2.5724850034120354E-4
3148,3.161451373652946E-4
3149,4.7842913695329554E-4
3150,1.9396139188799572E-4
3151,2.5184948008215085E-4
3152,3.2229776755446376E-4
3153,2.525898170236168E-4
3154,1.4976228545833428E-4
3155,1.9705680724361563E-4
3156,1.1752824608493356E-4
3157,4.229466293302317E-4
3158,1.2154901699241814E-4
3159,8.296213909596314E-5
3160,3.3669135099876295E-4
3161,1.1910505621629904E-4
3162,2.041561234454805E-4
3163,1.2195329761683233E-4
3164,2.48303155363093E-4
3165,2.576932647229391E-4
3166,1.7857128322181133E-4
3167,1.5864370350950015E-4
3168,1.2451920468807274E-4
3169,1.576212731513702E-4
3170,3.0769796358749116E-4
3171,1.7324374463884446E-4
3172,1.4757191268049825E-4
3173,1.2094615630770031E-4
3174,2.7351773551290934E-4
3175,1.4761362460753485E-4
3176,2.7426876185772565E-4
3177,6.750068179571284E-4
3178,1.324567694448854E-4
3179,5.844175617323223E-4
3180,2.7039683015406756E-4
3181,1.3649061736998946E-4
3182,4.6431063710644866E-4
3183,3.352293155714302E-4
3184,2.5948014228862964E-4
3185,8.04972073758341E-5
3186,4.3608070936798047E-4
3187,3.3831122035286073E-4
3188,1.245131877113103E-4
3189,2.339179660517581E-4
3190,2.3835242893837066E-4
3191,2.4197878742902482E-4
3192,3.9896440275046283E-4
3193,1.9872124342655122E-4
3194,1.2583648914336323E-4
3195,2.5727828065918995E-4
3196,6.275324081309875E-4
3197,1.2466827411649175E-4
3198,4.4407416210262926E-4
3199,6.398506691369487E-4
3200,7.562986198147576E-5
3201,2.013375238475484E-4
3202,2.913193074947629E-4
3203,2.725458415261649E-4
3204,2.8520630050940613E-4
3205,2.756753237190747E-4
3206,1.6446933743561058E-4
3207,1.0458007969158939E-4
3208,2.1852596696022414E-4
3209,2.107293423957462E-4
3210,4.5935082670375837E-4
3211,2.0569828654886036E-4
3212,2.812656698071388E-4
3213,2.867534825767901E-4
3214,3.3947575720265593E-4
3215,1.3690607199344886E-4
3216,9.882654898549769E-5
3217,1.5883625929685705E-4
3218,1.270501802023363E-4
3219,1.9042492850386675E-4
3220,1.5060613883757475E-4
3221,3.099903541537303E-4
3222,2.7523188658754494E-4
3223,2.3663335217810204E-4
3224,2.883463305785604E-4
3225,3.159332951934627E-4
3226,2.930406185152867E-4
3227,4.6328549249792067E-4
3228,1.9098281528656772E-4
3229,1.4072914009496666E-4
3230,1.9615725135061152E-4
3231,3.735031042532491E-4
3232,2.1722936577192874E-4
3233,1.8175088170387462E-4
3234,2.9452908528990185E-4
3235,3.286944030610432E-4
3236,2.672134352690647E-4
3237,3.616504033915814E-4
3238,1.0932519944842078E-4
3239,1.0390290384312484E-4
3240,1.362941186297948E-4
3241,4.117730058646834E-4
3242,1.2132548536228508E-4
3243,1.7315118295705572E-4
3244,2.177496084778986E-4
3245,1.842059495163502E-4
3246,3.5099889663708553E-4
3247,2.252272640816784E-4
3248,4.8793557762927676E-4
3249,2.1446167347958725E-4
3250,1.3921292354382642E-4
3251,1.6850939282870057E-4
3252,1.0881122731549894E-4
3253,4.5535650301426633E-4
3254,7.899817444762173E-5
3255,1.6950859047218917E-4
3256,2.3285325466317633E-4
3257,1.8658960636156445E-4
3258,3.133701049517634E-4
3259,3.470606450522405E-4
3260,2.620075790688287E-4
3261,2.9169939383388036E-4
3262,2.199108271525353E-4
3263,1.8361605220562573E-4
3264,5.181976420360446E-4
3265,1.5964682725662626E-4
3266,2.2974402461030228E-4
3267,2.185413834639625E-4
3268,2.363116530401144E-4
3269,1.5896537867490508E-4
3270,1.6252252033145909E-4
3271,2.4780811320613855E-4
3272,3.314127317515922E-4
3273,2.527464796481928E-4
3274,2.7973592308764336E-4
3275,1.92143600230354E-4
3276,6.712211761192749E-5
3277,3.3208328692902036E-4
3278,1.8045179435211228E-4
3279,3.4808989611488043E-4
3280,1.372831559124734E-4
3281,1.818499514067E-4
3282,1.544938601898793E-4
3283,3.120451279253234E-4
3284,2.7165602024196094E-4
3285,2.3530317283551415E-4
3286,2.549288164868578E-4
3287,2.388789698040083E-4
3288,4.420783728476758E-4
3289,3.318140695131506E-4
3290,3.661833139476126E-4
3291,1.2004047045684949E-4
3292,2.732366767300528E-4
3293,3.9914410091152093E-4
3294,3.573329814192328E-4
3295,4.69722845781047E-4
3296,1.319541501736787E-4
3297,2.779653325689621E-4
3298,4.365814662131595E-4
3299,1.4633930465137845E-4
3300,2.467182502271816E-4
3301,2.3451648782096384E-4
3302,2.321653876938468E-4
3303,6.165018024139473E-5
3304,2.4960964191767844E-4
3305,3.5334662300309615E-4
3306,2.1176258647290902E-4
3307,3.58263008518771E-4
3308,1.5260154132218286E-4
3309,2.9266303746317246E-4
3310,2.7631772193393314E-4
3311,1.2655748040813245E-4
3312,3.3296209752754405E-4
3313,2.2505073118891619E-4
3314,1.5889049511374223E-4
3315,7.177077057976995E-5
3316,1.639389813061315E-4
3317,2.754231096705537E-4
3318,1.1655281059977975E-4
3319,1.6057591904371509E-4
3320,1.432160948629082E-4
3321,1.4643562309073465E-4
3322,1.4136802875720615E-4
3323,3.753771437823869E-4
3324,1.3306046288507725E-4
3325,1.440998855162256E-4
3326,2.395542001568624E-4
3327,2.4993430497727585E-4
3328,1.1143343191264671E-4
3329,3.327213806320755E-4
3330,1.564699495035018E-4
3331,2.4349128286358708E-4
3332,8.102463746973852E-5
3333,2.245242218009167E-4
3334,1.6320482788274312E-4
3335,2.7952571969048183E-4
3336,2.2656247875923953E-4
3337,2.670699982695497E-4
3338,4.4439700650993866E-4
3339,3.602773685581441E-4
3340,2.886037049346152E-4
3341,2.137487215064493E-4
3342,1.880631905829113E-4
3343,4.6283155399413776E-4
3344,2.2307976465446247E-4
3345,1.2257974258948702E-4
3346,2.662038059688572E-4
3347,2.598309960016875E-4
3348,2.844738513318626E-4
3349,1.6483885038862903E-4
3350,1.9445785703144932E-4
3351,1.518737085992025E-4
3352,2.4281165653640424E-4
3353,3.285645223412641E-4
3354,3.567742501099791E-4
3355,4.22481046775431E-4
3356,1.853559238337183E-4
3357,1.6852167504337535E-4
3358,1.8238721992346388E-4
3359,3.9912551425444996E-4
3360,3.2923966081022153E-4
3361,2.5583150179340873E-4
3362,8.927178298625827E-5
3363,1.9109073497630507E-4
3364,3.451935892622561E-4
3365,1.2765894693780568E-4
3366,1.9155184241011224E-4
3367,2.4343914321531143E-4
3368,1.3899356348140462E-4
3369,3.583278996080438E-4
3370,1.6525802119312288E-4
3371,1.1059828528685883E-4
3372,2.8029980498155355E-4
3373,1.6278211897192957E-4
3374,4.705580424359877E-4
3375,2.8374243684445E-4
3376,8.89807143797778E-5
3377,2.1215619086643298E-4
3378,2.2205921167718336E-4
3379,3.54774596577997E-4
3380,7.843255819608249E-5
3381,2.8887933787123443E-4
3382,7.391116789572924E-5
3383,2.897177986357647E-4
3384,1.9009417876102158E-4
3385,3.3798794099654445E-4
3386,4.1692876559941286E-4
3387,1.31261502139842E-4
3388,1.6001590425595669E-4
3389,2.756142099878638E-4
3390,3.2825517800925714E-4
3391,2.060705350394691E-4
3392,1.6629063226360598E-4
3393,3.8724222513072856E-4
3394,1.1915042437048614E-4
3395,3.219372291374979E-4
3396,2.101056728518388E-4
3397,2.0969769438387192E-4
3398,2.4378355337508108E-4
3399,9.95437760004257E-5
3400,3.7500000000000003E-5
3401,1.2450585233913874E-4
3402,1.9703050658365686E-4
3403,3.67361440591692E-4
3404,3.3608428293770213E-4
3405,2.0947761970950698E-4
3406,2.9360921462604113E-4
3407,2.9756016677033885E-4
3408,3.3014174952048896E-4
3409,4.7790921722918244E-4
3410,6.686375251617743E-4
3411,2.555782012251756E-4
3412,1.2183769747948147E-4
3413,2.738450199516356E-4
3414,1.6945642486825447E-4
3415,1.0264451668359649E-4
3416,1.8479663162753406E-4
3417,5.186666190320697E-4
3418,2.1125476106433348E-4
3419,3.762827083267057E-4
3420,4.015843986919952E-4
3421,3.0103164072261255E-4
3422,3.049874766649059E-4
3423,3.2078961362327007E-4
3424,1.4874846197483605E-4
3425,1.1547084270318199E-4
3426,2.0511703019759399E-4
3427,7.700554216491302E-5
3428,1.6253427514406344E-4
3429,2.425006126288097E-4
3430,5.483591274820178E-4
3431,4.574001660021467E-4
3432,2.618108023806419E-4
3433,2.862941806593313E-4
3434,2.070099814419278E-4
3435,3.2838605356985684E-4
3436,4.8431241829705726E-5
3437,3.711358676038284E-4
3438,1.9273903980088534E-4
3439,3.531445789311351E-4
3440,2.2715689785306615E-4
3441,4.716624109961229E-4
3442,2.3736217044697015E-4
3443,4.1407283093083133E-4
3444,2.295085328345817E-4
3445,1.7328767549231253E-4
3446,1.8246103857614025E-4
3447,9.53240089592378E-5
3448,1.470331772667594E-4
3449,2.1693441178139263E-4
3450,2.473158691002274E-4
3451,2.48283472862466E-4
3452,2.1803042145306854E-4
3453,3.759641311531937E-4
3454,2.2904159172296298E-4
3455,1.5169439456145872E-4
3456,1.58428566910339E-4
3457,3.5662421237456086E-4
3458,2.488692730916722E-4
3459,2.982995897330582E-4
3460,2.9271007877151184E-4
3461,5.379274678741607E-4
3462,1.4577328983950667E-4
3463,1.6978025547476473E-4
3464,2.9905967208176856E-4
3465,1.466971975124419E-4
3466,2.642329233003899E-4
3467,6.871158713555033E-4
3468,2.821396648711036E-4
3469,1.370842665764813E-4
3470,2.603928297773792E-4
3471,1.8694336786768837E-4
3472,2.247437331355153E-4
3473,3.177578394178723E-4
3474,9.159767559116513E-5
3475,2.9693207815992533E-4
3476,2.609177403332824E-4
3477,2.454539711139482E-4
3478,3.14354126537676E-4
3479,2.3130655660460835E-4
3480,8.729143150979407E-5
3481,2.7276593665292683E-4
3482,1.7515840340305414E-4
3483,3.7509599679261523E-4
3484,2.0558281297853513E-4
3485,1.043097890671787E-4
3486,2.4435154195103756E-4
3487,3.301951070196786E-4
3488,2.2348583458658077E-4
3489,4.4663397261463724E-5
3490,2.0086382886048878E-4
3491,2.856602983718101E-4
3492,8.874973607398606E-5
3493,1.818027675880084E-4
3494,3.988047726800744E-4
3495,3.814251912876614E-4
3496,2.542069733599634E-4
3497,9.94063934229106E-5
3498,3.3005345141948325E-4
3499,4.7822603520983705E-4
3500,3.6682355186498953E-4
3501,2.3836880772001027E-4
3502,8.641638125178114E-5
3503,4.3526741058051146E-4
3504,2.402925050334272E-4
3505,1.0488353674512166E-4
3506,2.151176396872E-4
3507,2.5364558609437257E-4
3508,2.9595805748910617E-4
3509,1.631806572076812E-4
3510,2.578682049531958E-4
3511,2.1515237316069606E-4
3512,2.3073858397765754E-4
3513,3.088035157680268E-4
3514,1.466423891697715E-4
3515,5.710868136199316E-4
3516,1.4652305178361447E-4
3517,4.851585663731193E-4
3518,2.3182669962407566E-4
3519,2.491668173512178E-4
3520,3.38722815666694E-4
3521,2.2408790538675194E-4
3522,2.132672125136234E-4
3523,1.677107960775722E-4
3524,1.6490558243939036E-4
3525,3.9232212232280197E-4
3526,1.2940221714029636E-4
3527,3.6901567074343556E-4
3528,2.80513239956102E-4
3529,1.2007535571340742E-4
3530,2.2567867927243104E-4
3531,1.8539342072300576E-4
3532,2.7120079428508294E-4
3533,2.9955493484687905E-4
3534,1.8092749967385389E-4
3535,4.929849072261595E-4
3536,2.5875569510944667E-4
3537,1.7156786686597545E-4
3538,2.0462187094135635E-4
3539,2.3693688174344923E-4
3540,1.502267189544583E-4
3541,3.44883928716422E-4
3542,1.7799903900547087E-4
3543,3.0940529392131666E-4
3544,2.110468039101103E-4
3545,9.536482968316624E-5
3546,2.415077508790645E-4
3547,1.977533364001804E-4
3548,2.6461965739345023E-4
3549,2.3351714952490345E-4
3550,1.2238670315964847E-4
3551,4.121061182382397E-4
3552,2.7389764005479177E-4
3553,1.9534203511584804E-4
3554,1.3670779112985815E-4
3555,3.6223143846233504E-4
3556,4.986459335166181E-5
3557,2.679849325057494E-4
3558,1.8185261624849926E-4
3559,2.8046470360258236E-4
3560,2.003120541136888E-4
3561,2.742522931985779E-4
3562,3.607196324517688E-4
3563,1.1171672962023773E-4
3564,3.6802576663281096E-4
3565,1.9380968679149924E-4
3566,2.207453191748812E-4
3567,2.4132689114161567E-4
3568,5.385934104465261E-4
3569,3.523321947429785E-4
3570,3.130797226028597E-4
3571,1.7617955920989572E-4
3572,2.7477913209992855E-4
3573,1.60684246484623E-4
3574,1.7845138210516933E-4
3575,2.070439901401099E-4
3576,1.896413124865916E-4
3577,6.131681588865259E-4
3578,2.3410582154814182E-4
3579,5.216337376877062E-4
3580,1.547430417992406E-4
3581,1.8925678290047232E-4
3582,2.3222488931633688E-4
3583,1.7079283946539885E-4
3584,7.92558610095393E-5
3585,2.1831446880683282E-4
3586,4.1489465814274724E-4
3587,3.5491249866892465E-4
3588,3.4108085485288044E-4
3589,1.5762216400472398E-4
3590,4.200336423773408E-4
3591,2.791387708315034E-4
3592,3.911330355321595E-4
3593,2.3575624099348515E-4
3594,2.2670548066343067E-4
3595,3.412103131562274E-4
3596,1.4295119510664454E-4
3597,2.8529425753270356E-4
3598,2.6238736737840487E-4
3599,2.7096486356687274E-4
3600,3.770063901608988E-4
3601,2.138097522898004E-4
3602,4.0801160081630676E-4
3603,6.874034223957993E-4
3604,1.3937098105854716E-4
3605,3.2925670655803137E-4
3606,1.85274603436237E-4
3607,2.8802599387388393E-4
3608,2.903269180306269E-4
3609,9.53016434489768E-5
3610,3.7132278946701823E-4
3611,1.3762114341011567E-4
3612,1.255660015637489E-4
3613,3.106205147452688E-4
3614,1.9501884466763123E-4
3615,1.4945142056225444E-4
3616,2.1354800842088284E-4
3617,1.6264631233612041E-4
3618,2.1050291991464944E-4
3619,2.829415045946073E-4
3620,1.0535457138088567E-4
3621,1.584297855579805E-4
3622,1.5686459680584055E-4
3623,1.9935581801823227E-4
3624,1.780566903111007E-4
3625,2.1074967813510193E-4
3626,2.2575949604992723E-4
3627,4.519532270141279E-4
3628,9.091307765389593E-5
3629,2.1433931327291262E-4
3630,1.0009093153270224E-4
3631,5.013873716963077E-4
3632,7.387452780283532E-5
3633,3.0131206244848397E-4
3634,4.316252724220864E-4
3635,3.3356069556463134E-4
3636,2.8367445894866584E-4
3637,5.42742460514602E-4
3638,2.1175717752715674E-4
3639,3.231948466937399E-4
3640,2.694247918557078E-4
3641,2.264697631920641E-4
3642,1.9220791743287648E-4
3643,1.7187245091972007E-4
3644,4.687518336242726E-4
3645,6.141412483013141E-4
3646,4.0079575504741035E-4
3647,1.8833881808851823E-4
3648,4.2252820728746695E-4
3649,2.2011457759655255E-4
3650,5.949490963230186E-4
3651,2.3411942812115623E-4
3652,2.592180807935811E-4
3653,2.3419681076174202E-4
3654,2.7950279888068355E-4
3655,2.623871589660397E-4
3656,1.2911948014978448E-4
3657,1.9209347904198073E-4
3658,1.1383066912153148E-4
3659,3.1683258843897487E-4
3660,2.8873029068735554E-4
3661,2.200140411366486E-4
3662,2.585540024038853E-4
3663,1.395946793204862E-4
3664,1.4491301441400128E-4
3665,1.3237680961703468E-4
3666,1.0653754860524107E-4
3667,3.7500000000000003E-5
3668,2.590166739527486E-4
3669,1.43243030363602E-4
3670,2.33698204547408E-4
3671,1.8419040726624404E-4
3672,1.9558363143656752E-4
3673,2.3361946818240502E-4
3674,3.2359285929300127E-4
3675,5.012096518678731E-5
3676,2.809254627573026E-4
3677,5.678332905859388E-5
3678,1.4595760695242167E-4
3679,8.913085484470436E-5
3680,2.1385990368456967E-4
3681,1.0410601617567108E-4
3682,2.3647952371800982E-4
3683,2.8609806681854276E-4
3684,2.142268664741365E-4
3685,1.7863917480831482E-4
3686,1.9859274658410854E-4
3687,1.0772015617775281E-4
3688,3.7342926050939774E-4
3689,2.3358538068448005E-4
3690,6.293669826277531E-4
3691,2.1096027280427488E-4
3692,2.7695630111878217E-4
3693,1.693711701181744E-4
3694,6.3282710920728E-5
3695,1.8982481146941733E-4
3696,1.915082799444177E-4
3697,2.8364851725856444E-4
3698,1.2419623072756311E-4
3699,2.547789594556737E-4
3700,2.1500601879812311E-4
3701,4.945423516426097E-4
3702,1.0141715091397105E-4
3703,4.385294180137704E-4
3704,4.942192755139285E-4
3705,1.0109602637071718E-4
3706,1.0762037632000369E-4
3707,4.3777087004868016E-4
3708,5.4761288421875656E-5
3709,1.481385851843898E-4
3710,1.8689172374709032E-4
3711,4.1241204767675796E-4
3712,4.983401973816349E-4
3713,1.5289653938080718E-4
3714,3.0273900844593953E-4
3715,2.63455366209055E-4
3716,1.897000190588346E-4
3717,4.553373439440347E-4
3718,2.1897725633858727E-4
3719,1.0225358893870602E-4
3720,4.890385906898784E-4
3721,3.491001312979919E-4
3722,3.7043433158446664E-4
3723,1.2806600636506313E-4
3724,3.9910618266780437E-4
3725,3.317935049650462E-4
3726,2.8086714550348493E-4
3727,2.705007793798909E-4
3728,1.6017649049077922E-4
3729,3.05753180331753E-4
3730,1.3461269095614998E-4
3731,2.3711512414212115E-4
3732,1.6040414922890756E-4
3733,3.6573521970330113E-4
3734,3.8015608940565533E-4
3735,3.4655021176656484E-4
3736,2.847894954309245E-4
3737,3.271709040823501E-4
3738,2.0933790572024108E-4
3739,6.457026444216534E-5
3740,6.142119485638579E-4
3741,9.989086685709322E-5
3742,1.2834652317661303E-4
3743,3.352771502143528E-4
3744,2.979503353971106E-4
3745,3.2494093056880096E-4
3746,9.166461113664754E-5
3747,3.7228691983496535E-4
3748,1.9522241492931123E-4
3749,1.1159249215106453E-4
3750,3.729856245981648E-4
3751,1.9356468821377229E-4
3752,3.8184779366044427E-4
3753,3.484844778703639E-4
3754,4.048014061222774E-4
3755,2.444400335863814E-4
3756,2.104127739411702E-4
3757,3.051821871761782E-4
3758,1.497896109736182E-4
3759,2.054419728223143E-4
3760,9.081169829096087E-5
3761,3.4051690588012614E-4
3762,2.105460115211652E-4
3763,3.686751968392168E-4
3764,2.6647203430769483E-4
3765,2.6351827317628543E-4
3766,1.753448861646797E-4
3767,1.9432704284118237E-4
3768,2.1126671485978307E-4
3769,1.342915486351945E-4
3770,1.949759352848943E-4
3771,3.432209090012608E-4
3772,1.6005971033597162E-4
3773,3.7909094695005445E-4
3774,2.9366948394148973E-4
3775,1.2879771814500895E-4
3776,3.102278507369067E-4
3777,2.255474161849803E-4
3778,5.747356305476525E-4
3779,2.0946832995685376E-4
3780,3.597982029639296E-4
3781,1.8050644562525776E-4
3782,2.577048300898334E-4
3783,3.032658616250722E-4
3784,2.742369217872925E-4
3785,4.518840917103971E-4
3786,1.97233896876965E-4
3787,1.5975938387723093E-4
3788,1.7170314381254016E-4
3789,8.783494136014789E-5
3790,3.510867167786325E-4
3791,1.8646606330588705E-4
3792,1.3877463489202568E-4
3793,2.9778105136470676E-4
3794,2.9644330670843336E-4
3795,3.0669337940988364E-4
3796,3.324381429439411E-4
3797,1.090149014683941E-4
3798,2.1589461619086906E-4
3799,5.390801196694052E-4
3800,1.7012126990599292E-4
3801,2.182899142197253E-4
3802,1.4776541633060774E-4
3803,2.3240885870765173E-4
3804,2.91010246608544E-4
3805,1.9103773777389137E-4
3806,3.887684923064682E-4
3807,3.029963487368552E-4
3808,1.1372371516654253E-4
3809,2.278017932560841E-4
3810,2.479795366050897E-4
3811,2.5461929106028854E-4
3812,2.1710423500312717E-4
3813,1.887522364686277E-4
3814,9.757452494572709E-5
3815,4.020357077001829E-4
3816,2.8404761084002857E-4
3817,3.032620446620247E-4
3818,2.289259068294731E-4
3819,1.736668852191255E-4
3820,3.0765700325801124E-4
3821,2.4928049670667834E-4
3822,1.385982521121352E-4
3823,2.1263240072545838E-4
3824,1.2938365472104667E-4
3825,1.0543357306408423E-4
3826,2.1653633165374893E-4
3827,3.4171887345276256E-4
3828,3.084267553242108E-4
3829,4.615126831079609E-4
3830,1.2093380697651763E-4
3831,2.903253735677559E-4
3832,1.8889786717312258E-4
3833,2.1799564633447478E-4
3834,1.9140619833848607E-4
3835,2.0573083890694169E-4
3836,3.4143661022740726E-4
3837,2.1014297023180367E-4
3838,3.728885699636832E-4
3839,2.711110716302142E-4
3840,3.496177495791075E-4
3841,2.8508003313769696E-4
3842,4.1361057273611506E-4
3843,2.5622591385446466E-4
3844,3.3688728027375165E-4
3845,1.882492447714443E-4
3846,5.796185484348507E-5
3847,1.3773680954587119E-4
3848,2.132810988722247E-4
3849,3.4598545413952827E-4
3850,2.3571731421886608E-4
3851,2.110764538865055E-4
3852,1.7348538670283113E-4
3853,2.800329014832469E-4
3854,2.9402005578082173E-4
3855,4.3906736828380543E-4
3856,2.798438057406232E-4
3857,2.3909185165827134E-4
3858,4.6006230208185564E-4
3859,1.6401902008587166E-4
3860,1.2163728740547914E-4
3861,1.725083124532995E-4
3862,3.4251910641080205E-4
3863,2.069532341499117E-4
3864,1.1268643245605729E-4
3865,3.436145848327805E-4
3866,3.7500000000000003E-5
3867,6.731349827815735E-4
3868,2.7255594653457436E-4
3869,2.0316604418747498E-4
3870,2.9367866207689707E-4
3871,2.1047657467868633E-4
3872,4.475844148360066E-4
3873,1.5951949934962952E-4
3874,1.441741640415122E-4
3875,1.402101634468103E-4
3876,2.2320495854888622E-4
3877,4.0259122655107325E-4
3878,1.8101894869963E-4
3879,5.128954477124265E-4
3880,1.770715989300147E-4
3881,1.8832722020344512E-4
3882,2.0682957529439828E-4
3883,1.7184202133435953E-4
3884,3.706856487488957E-4
3885,6.082420242281332E-4
3886,2.724330053619882E-4
3887,2.248856677980937E-4
3888,3.175588273841373E-4
3889,5.253355437935102E-4
3890,2.38897697342836E-4
3891,6.320805128698829E-4
3892,2.635136089877089E-4
3893,1.1831345712632965E-4
3894,3.832745066349828E-4
3895,1.52032124410954E-4
3896,1.915507283812182E-4
3897,3.545943872913223E-4
3898,3.018418820211385E-4
3899,1.1437366423544629E-4
3900,2.4838306809056956E-4
3901,3.0844382563960127E-4
3902,1.0301901979919402E-4
3903,1.5109277685878563E-4
3904,1.3274752444773384E-4
3905,2.8864408790249E-4
3906,1.451850824396398E-4
3907,2.3829598489914495E-4
3908,4.089568070053341E-4
3909,3.190744182658212E-4
3910,3.4206291990230973E-4
3911,2.520001479573101E-4
3912,2.8371674802151636E-4
